,A,B,C,D,E,F1,G1,H1,I1,J1,K1,L,M,N,O,P,Q,H,G,F,K,I,J
2016-05-21 23:00:00,-8.333,-20.181,-23.18,-38.112,-5.775,-17.706,-7.04,-9.34,-7.202,-3.83,-26.872,-42.173,-20.484,-58.726,-15.701,-37.529,-308.807,-127.771,-31.516,-34.086,-15.701,-37.529,-308.807
2016-05-22 00:00:00,-8.976,-60.003,-23.844,-35.076,-17.293,-53.03,-20.983,-26.146,-6.546,-11.178,-28.47,-40.664,-56.189,-52.016,-44.098,-35.606,-274.447,-121.149,-73.913,-100.16,-44.098,-35.606,-274.447
2016-05-22 01:00:00,-9.882,-78.271,-25.467,-36.234,-26.31,-75.991,-30.485,-34.469,-6.816,-14.873,-30.526,-39.341,-83.124,-52.847,-64.51,-34.446,-277.294,-122.714,-104.813,-140.945,-64.51,-34.446,-277.294
2016-05-22 02:00:00,-9.839,-76.929,-25.307,-36.528,-25.984,-77.808,-30.595,-34.462,-6.782,-14.678,-30.242,-39.062,-83.037,-52.826,-64.139,-33.962,-280.06,-122.13,-104.496,-142.865,-64.139,-33.962,-280.06
2016-05-22 03:00:00,-9.764,-75.886,-25.128,-35.405,-25.943,-77.83,-30.57,-34.164,-6.755,-14.62,-30.203,-38.851,-82.896,-52.554,-64.162,-33.845,-280.007,-121.607,-104.272,-142.565,-64.162,-33.845,-280.007
2016-05-22 04:00:00,-9.676,-75.096,-24.851,-35.228,-25.938,-77.885,-30.509,-33.593,-6.742,-14.577,-30.081,-38.619,-82.911,-52.486,-64.186,-33.848,-280.007,-121.186,-104.23,-141.987,-64.186,-33.848,-280.007
2016-05-22 05:00:00,-9.618,-75.055,-24.738,-35.081,-25.924,-77.819,-30.446,-33.506,-6.736,-14.748,-29.974,-38.626,-82.901,-52.444,-64.111,-34.315,-279.935,-121.044,-104.385,-141.771,-64.111,-34.315,-279.935
2016-05-22 06:00:00,-9.596,-75.209,-24.729,-35.056,-25.9,-77.577,-30.38,-33.374,-6.733,-14.022,-29.891,-37.435,-82.843,-52.44,-64.004,-34.303,-279.739,-119.767,-103.598,-141.33,-64.004,-34.303,-279.739
2016-05-22 07:00:00,-9.574,-64.98,-24.729,-35.034,-25.877,-77.339,-30.323,-26.092,-6.729,-10.864,-29.809,-28.846,-82.785,-52.437,-63.914,-26.501,-279.525,-111.091,-100.378,-133.753,-63.914,-26.501,-279.525
2016-05-22 08:00:00,-9.572,-53.119,-24.784,-35.029,-25.869,-77.606,-30.41,-19.313,-6.758,-8.107,-29.971,-21.373,-82.78,-52.437,-63.906,-19.264,-279.846,-103.78,-97.645,-127.33,-63.906,-19.264,-279.846
2016-05-22 09:00:00,-9.577,-42.454,-24.841,-35.034,-25.867,-77.921,-30.498,-13.553,-6.774,-4.831,-30.219,-14.768,-82.833,-52.458,-63.933,-13.178,-280.274,-97.445,-94.439,-121.972,-63.933,-13.178,-280.274
2016-05-22 10:00:00,-9.633,-29.348,-24.855,-35.175,-25.871,-78.027,-30.519,-7.093,-6.727,-1.103,-30.317,-7.307,-83.148,-52.624,-63.941,-6.508,-280.06,-90.248,-90.978,-115.639,-63.941,-6.508,-280.06
2016-05-22 11:00:00,-9.627,-14.248,-24.805,-35.056,-25.838,-77.767,-30.317,-0.625,-6.692,-0.289,-30.281,-0.452,-82.911,-52.593,-63.479,-0.205,-278.597,-83.325,-89.892,-108.709,-63.479,-0.205,-278.597
2016-05-22 12:00:00,-9.61,-1.897,-24.691,-34.848,-25.764,-77.445,-29.917,-0.11,-6.679,-0.287,-30.177,-0.176,-82.258,-52.543,-62.859,-0.608,-276.865,-82.896,-89.224,-107.472,-62.859,-0.608,-276.865
2016-05-22 13:00:00,-9.598,-1.885,-24.526,-34.81,-25.525,-76.801,-29.465,-0.11,-6.658,-0.287,-30.076,-0.176,-81.174,-52.479,-62.819,-0.609,-275.651,-82.732,-88.118,-106.375,-62.819,-0.609,-275.651
2016-05-22 14:00:00,-9.589,-1.886,-24.462,-34.796,-25.257,-76.193,-29.272,-0.109,-6.63,-0.287,-30.028,-0.176,-80.496,-52.462,-62.8,-0.609,-274.759,-82.666,-87.413,-105.574,-62.8,-0.609,-274.759
2016-05-22 15:00:00,-9.584,-1.886,-24.401,-34.796,-25.09,-75.636,-29.194,-0.106,-6.594,-0.286,-30.028,-0.177,-80.182,-52.462,-62.8,-0.606,-274.67,-82.666,-87.062,-104.936,-62.8,-0.606,-274.67
2016-05-22 16:00:00,-9.585,-1.886,-24.501,-34.803,-24.924,-75.332,-29.183,-0.103,-6.572,-0.286,-30.046,-0.177,-79.993,-52.607,-62.815,-0.603,-274.759,-82.829,-86.852,-104.618,-62.815,-0.603,-274.759
2016-05-22 17:00:00,-9.598,-1.886,-24.609,-34.978,-24.922,-75.42,-29.207,-0.1,-6.572,-0.286,-30.083,-0.177,-79.988,-52.837,-62.851,-0.6,-275.491,-83.097,-86.846,-104.728,-62.851,-0.6,-275.491
2016-05-22 18:00:00,-9.611,-1.886,-24.711,-35.155,-24.925,-75.504,-29.246,-0.098,-6.572,-0.286,-30.119,-0.177,-79.979,-53.063,-62.89,-0.596,-276.223,-83.359,-86.836,-104.847,-62.89,-0.596,-276.223
2016-05-22 19:00:00,-9.67,-1.89,-24.805,-35.284,-24.996,-75.698,-29.368,-0.095,-6.58,-0.286,-30.161,-0.178,-80.076,-53.222,-63.048,-0.594,-276.562,-83.561,-86.941,-105.161,-63.048,-0.594,-276.562
2016-05-22 20:00:00,-9.735,-1.902,-24.878,-35.39,-25.123,-75.892,-29.493,-0.094,-6.589,-0.285,-30.206,-0.179,-80.187,-53.382,-63.218,-0.594,-276.776,-83.767,-87.061,-105.479,-63.218,-0.594,-276.776
2016-05-22 21:00:00,-9.749,-1.914,-24.898,-35.441,-25.197,-75.911,-29.669,-0.092,-6.59,-0.285,-30.279,-0.179,-80.235,-53.392,-63.293,-0.594,-276.937,-83.851,-87.11,-105.671,-63.293,-0.594,-276.937
2016-05-22 22:00:00,-9.76,-1.926,-24.92,-35.486,-25.257,-75.929,-29.846,-0.091,-6.59,-0.285,-30.353,-0.18,-80.279,-53.392,-63.36,-0.594,-277.097,-83.925,-87.154,-105.865,-63.36,-0.594,-277.097
2016-05-22 23:00:00,-9.69,-11.595,-24.242,-36.117,-26.536,-73.444,-30.497,-10.991,-6.495,-4.578,-27.653,-9.56,-85.957,-52.974,-64.726,-10.098,-296.04,-90.186,-97.03,-114.933,-64.726,-10.098,-296.04
2016-05-23 00:00:00,-9.527,-30.906,-22.847,-37.288,-28.969,-68.437,-31.446,-32.796,-6.307,-13.165,-22.107,-28.319,-97.235,-52.137,-67.332,-29.106,-333.605,-102.562,-116.706,-132.679,-67.332,-29.106,-333.605
2016-05-23 01:00:00,-9.495,-48.282,-26.224,-37.706,-29.465,-66.022,-31.699,-43.371,-6.104,-17.521,-22.984,-43.423,-102.627,-61.274,-67.623,-42.969,-351.28,-127.681,-126.252,-141.092,-67.623,-42.969,-351.28
2016-05-23 02:00:00,-9.441,-49.069,-26.391,-36.355,-29.424,-65.839,-31.581,-43.093,-6.09,-17.499,-22.894,-44.124,-102.545,-63.925,-64.277,-43.541,-348.87,-130.943,-126.134,-140.513,-64.277,-43.541,-348.87
2016-05-23 03:00:00,-9.478,-49.087,-26.402,-35.0,-29.581,-66.092,-31.878,-43.08,-6.104,-17.54,-22.9,-44.121,-102.845,-63.914,-61.618,-43.503,-348.139,-130.936,-126.489,-141.049,-61.618,-43.503,-348.139
2016-05-23 04:00:00,-9.615,-51.359,-27.116,-33.64,-29.78,-66.868,-32.33,-43.241,-6.135,-17.682,-23.848,-45.19,-103.372,-64.261,-63.258,-43.987,-349.799,-133.3,-127.19,-142.439,-63.258,-43.987,-349.799
2016-05-23 05:00:00,-9.763,-55.826,-28.107,-38.483,-30.036,-67.692,-32.944,-43.539,-6.18,-17.829,-25.308,-46.819,-104.055,-66.721,-71.968,-45.024,-352.779,-138.849,-128.064,-144.175,-71.968,-45.024,-352.779
2016-05-23 06:00:00,-9.917,-61.819,-29.424,-41.996,-30.294,-68.527,-33.563,-43.861,-6.228,-17.977,-27.176,-49.105,-104.737,-69.648,-78.364,-46.324,-356.189,-145.929,-128.942,-145.952,-78.364,-46.324,-356.189
2016-05-23 07:00:00,-10.248,-68.36,-30.778,-45.777,-31.412,-71.633,-35.841,-45.105,-6.417,-18.72,-29.152,-51.444,-108.545,-73.24,-85.325,-47.774,-369.683,-153.836,-133.681,-152.579,-85.325,-47.774,-369.683
2016-05-23 08:00:00,-10.821,-74.858,-32.626,-49.719,-32.935,-76.478,-38.586,-46.771,-6.749,-19.786,-31.431,-54.196,-113.436,-77.215,-92.578,-49.539,-390.496,-162.842,-139.971,-161.836,-92.578,-49.539,-390.496
2016-05-23 09:00:00,-12.394,-82.332,-34.714,-55.283,-37.238,-97.325,-46.367,-53.236,-7.636,-25.008,-34.047,-58.057,-133.022,-82.081,-103.607,-51.897,-480.511,-174.185,-165.666,-196.928,-103.607,-51.897,-480.511
2016-05-23 10:00:00,-14.278,-86.744,-40.18,-61.425,-42.719,-118.043,-55.361,-61.284,-9.125,-27.698,-38.581,-59.326,-150.963,-91.779,-114.178,-57.453,-561.049,-189.686,-187.786,-234.688,-114.178,-57.453,-561.049
2016-05-23 11:00:00,-15.494,-85.833,-39.262,-59.264,-45.235,-129.535,-58.897,-67.234,-9.994,-28.94,-37.42,-59.595,-160.819,-88.455,-108.956,-56.285,-608.207,-185.47,-199.752,-255.666,-108.956,-56.285,-608.207
2016-05-23 12:00:00,-15.81,-95.982,-44.998,-52.02,-44.778,-131.938,-56.234,-66.158,-9.732,-29.593,-43.068,-64.581,-159.396,-103.656,-98.345,-68.146,-599.122,-211.306,-198.721,-254.33,-98.345,-68.146,-599.122
2016-05-23 13:00:00,-16.13,-92.199,-42.556,-43.938,-43.718,-134.315,-52.62,-62.297,-9.405,-30.238,-39.004,-61.307,-155.893,-99.689,-95.935,-65.926,-572.972,-200.0,-195.536,-249.231,-95.935,-65.926,-572.972
